0	-1.4509482	1.9109532	0.71187913	-0.24773829	0.36146623	-0.03294967	-0.22134672	0.47725677	-0.69193935	0.79200596	0.07324913	1.3032861	0.21348149	1.017349	1.9117118	-0.5296716	1.8421352	-1.0572351	-0.8629163	0.2376315
1	1.6738961	2.066236	0.9434838	-0.59090966	-2.686141	0.91169745	2.757522	-0.23530015	-0.13032289	-0.078306295	-0.9285466	0.7356773	0.55290085	0.7475887	2.572579	-1.4436486	4.4202914	-1.2466866	-1.3699782	1.0417966
2	2.6324847	5.119256	-2.777613	-1.3076776	-1.536233	0.6597633	1.0643291	-0.6461903	-3.4375236	0.28735355	-0.5909401	0.7669607	-0.12671433	2.0359468	2.3792999	1.3520284	2.8638017	2.9125164	-1.0588305	1.3383317
3	1.4691402	5.3691297	-3.993569	-4.9006	-1.1219043	0.40051153	-2.0152113	1.2974933	-0.43637747	0.23017052	-0.32302168	0.64948624	1.080138	3.2245817	0.9509054	2.6257546	2.479499	2.6296282	-1.2634256	0.9958169
4	-0.03318618	3.5067716	-7.3063293	-4.577106	-0.02474981	0.3137116	-0.9686082	-1.0792576	1.0323877	-0.09013044	-2.4135478	0.4149643	1.7735952	2.2812362	-2.2783532	2.971552	0.5434578	4.3022614	-3.7319248	-0.12811463
5	1.8241534	2.0176115	1.1644511	-3.0849707	0.2607428	-0.15053937	0.80867165	-2.2408223	-0.36514223	0.46693945	0.43012106	1.592574	2.6526828	0.50588924	-3.2118404	1.8781358	-6.9853506	1.9731627	-2.6376743	1.4423687
6	1.5043452	1.318959	3.348294	-2.252318	0.07178097	-0.4733533	-0.5624898	-0.7578765	-0.9029224	0.20179588	1.902004	0.972018	3.9976358	0.44418806	-0.24698155	1.2302567	-4.2071705	-0.40805656	-1.5013378	1.0001223
7	1.2222829	-3.6093643	0.68115807	-1.2417703	-2.0773904	0.5561912	-0.8196497	1.8630626	-1.3551389	0.56471896	0.80920064	-1.5186838	1.9476291	2.301448	0.6713344	1.2301465	-1.1506789	0.90413785	0.32252944	1.41299
8	1.4660408	-3.328744	0.54585385	-0.15770581	-0.26306352	0.40791658	-2.1314998	1.6774943	-2.7817745	-0.18075953	1.0557119	-1.4848064	0.051089603	0.8013906	0.111067064	-0.9032141	-0.8617178	-0.72215706	0.18007521	2.8769693
9	0.84372956	-4.341949	-2.8114805	1.049728	1.634565	-1.8906074	-1.6065367	0.7705511	-2.4677908	2.830767	0.04620954	-0.12716603	-0.17531694	-1.623316	-0.4474559	-0.57419956	-1.6660109	-0.12748092	0.7014601	0.17743057
10	-0.6583188	-3.6572354	-1.8909202	0.8800545	-2.6118984	-2.089229	-1.5398352	-1.7819641	-0.5768055	2.9455554	0.36344743	0.4064101	-3.212562	-3.456914	1.551851	-1.5560586	-1.6422955	1.1630076	0.88551	0.6300313
11	-2.0037515	-2.485202	-0.2742378	1.3534636	-1.1445814	0.006923589	-0.47734073	-4.3521543	-0.90776706	3.680783	0.2600453	1.4408083	-2.885034	-2.1471004	-0.67164844	-1.0573372	-1.3098543	2.8550951	0.43419644	0.23117626
12	-1.3737347	-4.0445166	0.5690096	1.1234386	4.664094	0.31969035	0.005522016	-4.0127015	-0.81347793	4.459395	-1.6098155	1.075316	-2.6191258	-2.0998926	-2.57934	-2.6722834	-2.0009925	1.889833	-0.9730579	0.34272036
13	-1.1550846	-6.250521	0.2668703	0.9304777	3.7000513	0.33989042	-1.8316857	-2.5317657	-0.66869336	11.024316	-0.25802165	0.13438945	-2.111951	-1.2027168	-1.0406909	-1.3698517	-0.27197185	6.331952	-3.1026793	1.8098699
14	-1.6947237	-3.7340317	0.2697339	0.67119604	5.184185	0.89899325	-0.69153607	-1.460915	-1.033411	8.428361	-0.4043238	1.0306281	-2.4777565	-1.2322253	-0.78267866	-0.37983578	-0.25628537	4.5411243	-2.2592556	0.18801741
15	-1.3225267	-2.286529	0.9272298	-0.926254	3.9118683	0.87774384	0.017521795	-0.9077383	-2.219218	7.1615653	-1.9853843	1.2563893	0.51815796	-0.8887699	-0.04207845	-1.5939331	2.6353965	-1.2385694	-2.1200495	-0.80928475
16	-1.2163084	-2.2283723	1.0952978	-0.4379109	4.976859	1.7786573	-0.2690221	0.5318136	-0.84602505	5.7686205	-1.9047046	3.0208616	0.7658984	-1.5396564	-0.39744243	-1.1782384	2.1339738	-0.94126093	-0.94240695	-1.2837434
17	-2.7701495	-1.2068895	0.04852439	0.30068275	3.6916134	0.7359334	-1.0925738	-1.3115416	-0.90063304	3.6376379	-0.981109	2.7487433	3.1951385	-1.9261775	1.0477972	3.2376971	-2.3204336	-1.3519258	-0.62945634	-1.4999468
18	-3.5500035	-1.4116721	-0.025926605	0.107290894	3.7159066	-0.089414574	-0.10430199	-2.1722188	-0.061746288	2.3237262	-0.59899193	1.4632335	2.20846	-1.9478542	0.8831147	1.8274204	-0.7333124	-0.64977944	-1.5433097	-1.3415693
19	-3.3468916	1.5545324	-0.51774055	1.2253428	2.4526505	1.8043324	-1.0443316	-1.1341292	-0.75702256	0.5591243	-0.53549933	3.7741137	3.8514485	-0.6808551	0.841987	-0.34527385	-2.7261324	1.7665359	0.15245195	-0.45782426
20	-3.552803	1.1890712	0.092670105	0.8534357	2.0929317	2.017546	0.08182566	-0.60048205	-0.42269525	2.6757946	-1.1042991	4.2879515	4.3234777	-0.5037166	4.9070215	-1.5845174	-1.2762952	0.31904244	1.963443	-0.95265025
21	1.0379772	0.84855086	-0.49862143	-1.0504118	0.7460265	1.6674894	-0.39143354	-0.23445268	-0.6966975	0.9292259	-0.8642219	0.8703746	4.5573726	-1.0317698	3.939913	-2.3658798	0.69501185	-0.4143875	0.7922384	-0.50874305
22	-2.194599	-0.38276857	-0.11769244	6.4722657	2.3151147	1.9489427	0.90161955	0.7418007	0.94981927	-0.22493686	-1.1682607	1.1244204	3.0265164	-1.6933618	4.499007	-1.5982636	0.5823862	-0.45031574	1.80598	-0.09647172
23	-2.3237007	1.8272945	-0.024328703	3.8201528	2.1641836	1.8361664	-0.6789085	-1.1697584	0.80207545	0.8846612	3.1877973	3.3639963	3.3104894	3.2085075	4.5168457	0.090700045	2.8335614	-1.8813319	3.8077996	0.53744704
24	0.7668113	-1.3255322	0.45058292	2.6636543	1.6497439	2.3170762	-2.465097	-1.0521208	-0.79981446	0.61513823	0.4591757	2.8769064	2.821082	3.737469	2.6008542	-0.227497	3.253639	-0.4157272	2.136031	1.7410794
25	1.5076071	1.2786313	-0.2383901	1.7774935	1.175208	1.4299453	-2.3304846	-3.7170513	-0.7788931	0.9940961	-0.07034054	1.7599312	0.55943334	2.2216592	2.580444	-0.36890438	0.8251837	-0.63062495	2.293345	2.5718396
26	2.2311227	-0.06723408	1.5325128	1.4114571	1.0549246	3.981216	-2.1915348	-3.2182276	-3.6651342	0.39064425	-0.44177714	1.6089551	-0.7436267	1.7041558	1.22489	0.6932834	3.0511122	-0.72816926	1.7026075	1.667111
27	1.8594607	-1.0916272	1.1353446	-0.1547896	-1.3143631	4.6724267	-0.4951134	-2.2398078	-2.6980505	0.2110874	0.12305847	1.0437341	-1.6943936	1.1714782	1.2031765	4.493696	3.6999004	-0.89970005	2.346159	3.3256786
28	1.3409911	-2.8282716	0.94980955	0.8155817	0.54455453	4.025683	0.5476344	-0.41790882	-1.843787	-0.1144941	-0.9794205	0.69480413	-0.3760291	1.1764178	0.87765783	3.0282197	-2.3607671	-0.7378625	1.3329087	1.3952043
29	1.144693	-1.8527052	-4.9683433	0.044424996	1.2761377	2.5322587	0.022249809	-0.7978366	-4.530852	-2.073717	-0.58973956	0.690381	-1.5967752	0.21607219	2.000339	1.2211728	-3.568587	-1.0403154	0.008463457	2.1830494
30	0.23213805	-0.95791554	-3.5961788	-0.35382828	0.76619846	0.9279487	0.4439918	-0.6080781	-4.2626605	-0.7889618	0.97079813	0.956963	0.58427244	-0.104161836	2.5269427	-0.42716262	-0.75613844	-1.4424361	0.08035832	1.8938369
31	0.6498296	-0.86059964	-3.884959	0.33336818	1.8181318	1.4950007	0.16935147	0.4183072	-2.617936	-1.9056793	-0.75122714	1.7125933	0.20536815	0.092003584	1.8402772	0.18766654	0.11262355	-1.1781664	-0.12352647	1.6227458
32	-2.3219042	-0.33518392	-3.6239393	-2.1411805	0.5076966	2.0332236	2.119643	-1.0214516	-1.2078893	-0.025606917	-0.9806273	1.1345805	-1.064122	2.7662	3.5853975	-0.0890185	-0.840527	1.2470272	0.74972564	1.4538127
33	-5.596815	-0.18576631	-2.8603003	0.21200587	0.6126642	0.36051	0.24720633	-2.2890975	2.1176348	-1.1208329	-0.5038741	0.27609172	-0.053160463	2.4844537	2.4023113	1.5941056	-0.9970572	-1.6240499	1.8443209	0.15751538
34	-4.1871037	1.0279474	-2.6605315	0.16915609	0.14550427	-1.0163854	-1.1957161	-0.8718961	1.7571815	-0.341868	-0.446346	0.09437422	-0.1733441	1.7290735	2.1519403	0.43080625	-1.4818547	-1.9531219	1.224306	-2.5599928
35	-2.9530125	-2.268537	-1.685575	0.84495574	1.230488	-0.8153391	1.6940572	0.1395758	1.2287443	-1.9994389	-0.54123104	1.0924953	1.9143465	1.8864354	-1.9807755	0.76779944	-1.2027848	-1.2266868	-0.47182018	-1.9944193
36	-2.6741946	-1.4128478	-0.31703004	-1.9743242	0.5289699	-0.110562414	1.9063852	0.399399	-0.8295684	-0.14085783	0.46813497	-0.4065195	0.92668027	2.5926023	-3.0659204	0.63571477	-1.09018	-1.5224254	-0.1799447	0.49050057
37	-1.560548	-2.6747286	-0.3928865	-1.6062093	1.9190717	-0.2587307	2.6087646	0.8919526	-0.41867736	-2.1506383	3.1378846	1.5231707	-0.2885779	0.1630532	-3.6714296	1.6475495	-1.2144716	-0.77859783	-2.4822445	-1.4563243
38	-1.7758647	-1.1591312	1.8819176	-5.377489	0.6789758	1.5629275	2.4532485	1.2913164	1.2706943	-0.6961784	2.04614	0.78991205	-0.70037097	1.2363784	-2.7161582	5.4285727	0.28241506	-0.6722021	-1.2450469	-0.19076397
